Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
253450,76940.86709873358,77024.9724999677,76400.76580782146,76141.43746693314,76445.36766432028
256840,9764.298379360403,9665.844433402523,9352.514746288318,9441.94363471607,10139.083710079816
263720,24746.048233706817,24640.267780950155,24393.073361638617,23985.828015536255,24906.606987296753
263750,60089.25898265411,60873.89424545766,60319.53147379799,63187.531042463546,63532.178127395324
267250,59417.66308066309,57907.77120070263,57476.94562184511,57775.34686261177,58218.92839584002
267980,64615.089871335185,65707.39222915762,65195.636177404565,66430.92280320068,66369.60367490271
268600,28909.51518276689,29497.521128661,28951.092425085422,28523.118881798902,28554.53948678216
271560,95486.37430262346,95728.22240623488,93260.36190799215,93729.96733297259,94338.83867779441
272210,15321.93887559659,15534.752640192772,15338.164273752049,15620.871933654451,15767.900520592844
272290,45588.5351662535,46034.64037952914,43522.17934696094,43797.779949947966,42871.33219641038
273130,103244.85865982562,103279.80196828251,103421.35723428198,103655.48645157648,103535.74385928243
278280,283553.0555642414,280583.9211958238,274560.69237980037,270278.94356473966,265858.697890867
278530,11631.333990103261,11671.280096048762,11506.812506508699,11511.619748572828,11488.116560295399
282330,184637.78072150782,183811.33573514663,184640.1761382815,191785.60597021817,187330.57248107938
285130,123726.35786967186,126535.13290797408,123112.21181483344,123712.44276462133,124697.2513126377
287410,8160.343633130191,8423.5053533707,8370.387116786385,8525.105768882742,8635.772911321354
290510,6109.496272669001,6083.915361323115,5972.125009800258,5996.751525922784,6024.32468500087
290650,37544.95868478684,36170.528877587385,38038.52887278211,39303.307361089086,39872.91094652419
292150,11470.901645600918,11520.425330797163,11287.96040222106,11255.448592181512,11152.790346483418
293490,58845.39071784156,58832.80484384448,58276.823967794044,60650.207487440486,60171.85920118112
293780,18605.630271049547,18977.879248560886,18511.12950155847,18631.627803758303,18886.62704789448
294090,22130.364552588962,22385.915835568612,22239.507555917015,22066.272958121855,21982.445043260348
294870,13393.170220191205,13676.073700519204,13474.95768736894,13560.413835787847,13843.465971167043
298000,203792.48055818462,210969.09940429014,223715.69053449895,231014.5787672787,230916.27763967245
298020,371487.2786719662,374926.83905297675,377326.8991644662,393285.4897178957,393811.5977834681
298050,472490.1076060857,477039.56096307683,469047.870201515,479184.16113074514,489768.2056197865
298380,22585.707906557203,23138.659132290028,22812.776703909025,23104.261833926997,23164.523376744273
299030,59672.26121872558,59671.931328968276,59951.68643300071,60049.3646800648,59328.373334644464
299660,23872.321425965958,23898.426689511445,22981.991403154683,23344.48086896507,23321.193609817397
299900,30362.838704563874,29916.68125704157,30666.426848436124,32004.411524474548,32392.803627209458
307950,128934.90358356855,132799.04659484993,129750.08569362185,133029.1805880587,131363.12845273846
314130,20589.685752389,20948.90123159804,20431.225215268838,21415.629954024476,22350.7807688785
316140,14496.472576216527,14512.53780562676,14731.037907287808,14751.606152618504,14772.580545576855
319400,3504.470706768054,3578.318073264647,3625.2316755596025,3910.024054789178,3731.944447445098
319660,47112.690614613886,47072.26343160906,45321.267501055496,44996.92802948573,44464.389339616806
321550,15856.536659403393,16307.365499367443,16094.660024070881,15982.129815754952,16006.505111186903
323990,45474.659109098444,47062.56003403924,45258.41635893782,44876.130212696844,45993.22052900881
326030,85538.80428495425,86020.01891735473,85233.64465988665,86982.5780482191,87681.83486531119
330590,5808.963351736937,5814.348888148021,5816.960398588959,5878.257049897912,5971.849235397142
330860,41825.56283875827,42074.33640331408,41505.51007043034,41286.73819895911,41085.29630839806
336260,37183.98417906501,37713.41082495582,36708.73506814125,36540.03239334148,36634.678571796336
336370,67369.16125192656,65870.06089421375,64246.98010449394,62877.30938086601,59724.83939931921
347860,18870.895201215768,18699.781529256114,18571.314357518655,18818.85562252908,18890.89475516318
348150,15466.328085455036,15833.557636189598,15740.946794893858,15666.831963962786,15813.235139650278
348210,68205.7149360452,68455.32561469107,66559.84951469697,67016.50028878196,66612.69661699286
352820,218155.06573506157,219927.6777630423,215531.7442463421,219124.59947671494,214798.96148535676
357780,262203.4553894989,267811.21495082544,261177.6172349955,259828.94347688832,268249.08629688463
363280,24609.816526440463,24441.395038540933,24339.453566461674,24451.448219284786,24566.33811782555
950130,17346.000336636673,17217.219639182444,16857.293542723404,16742.4188724043,16243.327220621039
